,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2004-10-31,4.767741935483871,7.2870967741935475,3.5419354838709682,-2.2999999999999994,1.1645161290322583,-8.541935483870969,,-5.674193548387096,4.374193548387097,-10.448387096774193,-9.264516129032257,7.8096774193548395,,1.0838709677419358,4.577419354838709,-1.2645161290322582,3.4548387096774196,2.9000000000000004,1.864516129032258,2.6774193548387104,0.8612903225806453,2.7967741935483876,1.3838709677419352
2004-11-30,4.839999999999999,7.730000000000001,3.713333333333334,-0.8866666666666666,1.8,-7.846666666666666,,-4.680000000000001,5.099999999999999,-9.5,-8.253333333333332,8.33,,1.7533333333333336,4.52,-0.0933333333333333,3.67,3.630000000000001,2.9433333333333334,3.526666666666667,1.5799999999999996,3.54,2.8533333333333326
2004-12-31,5.499999999999999,7.7709677419354835,3.625806451612904,2.238709677419355,2.5935483870967744,-3.632258064516129,,-1.9612903225806448,5.967741935483871,-6.132258064516129,-4.090322580645161,8.419354838709678,,2.5419354838709673,4.045161290322581,2.6258064516129034,4.712903225806452,3.6774193548387095,4.674193548387096,3.5903225806451613,2.4677419354838706,4.199999999999999,3.7903225806451615
2005-01-31,5.587096774193548,8.593548387096776,4.690322580645161,3.4677419354838706,3.532258064516129,-1.9709677419354839,,0.37419354838709673,6.4709677419354845,-0.9612903225806452,-2.2193548387096773,8.480645161290324,,2.8451612903225807,4.9870967741935495,3.4322580645161294,5.006451612903226,4.22258064516129,4.645161290322582,4.803225806451613,2.8258064516129036,5.3096774193548395,4.409677419354839
2005-02-28,6.264285714285714,8.87142857142857,4.45,3.7571428571428576,3.807142857142857,-0.0642857142857143,,2.307142857142857,7.253571428571428,-0.09285714285714285,0.4785714285714286,9.532142857142858,,3.060714285714286,5.075,4.232142857142857,4.614285714285714,4.517857142857143,5.1642857142857155,4.5,2.9857142857142853,5.278571428571428,4.778571428571429
2005-03-31,5.654838709677421,8.53225806451613,4.090322580645162,3.190322580645161,3.0548387096774197,-1.174193548387097,,1.4032258064516132,6.341935483870968,-2.132258064516129,-1.2451612903225806,8.42258064516129,,2.103225806451613,4.790322580645161,3.4645161290322584,4.683870967741935,3.8290322580645157,4.016129032258066,3.864516129032258,1.7516129032258063,3.8000000000000003,3.7806451612903227
2005-04-30,3.0200000000000005,6.133333333333334,,0.7533333333333334,2.02,-3.4533333333333336,,-1.3999999999999997,5.72,-4.463333333333333,-3.2857142857142856,8.37,,0.8933333333333332,3.726666666666667,1.9933333333333334,3.8,2.7033333333333336,2.8499999999999996,1.866666666666667,0.11333333333333334,2.873333333333333,2.7533333333333325
2005-05-31,2.4516129032258065,2.7451612903225806,-1.5419354838709676,-5.980645161290322,-1.1161290322580646,-10.264516129032257,,-7.570967741935484,2.583870967741936,-11.732258064516131,-10.406451612903227,6.948387096774194,,-3.2935483870967737,-0.7387096774193549,-5.1483870967741945,0.15483870967741933,-0.7709677419354839,-1.9580645161290327,-0.26129032258064516,-4.587096774193548,-0.5096774193548387,-2.235483870967742
2005-06-30,0.26333333333333314,0.6633333333333333,-3.033333333333333,-9.756666666666668,-2.4200000000000004,-14.493333333333336,,-11.303333333333336,0.2833333333333333,-16.353333333333335,-13.606666666666667,4.6,,-6.196666666666668,-1.9833333333333334,-9.53,-2.0433333333333334,-3.0666666666666673,-5.366666666666668,-1.38,-6.97,-3.0133333333333336,-5.123333333333333
2005-07-31,0.8677419354838708,1.1258064516129034,-2.8580645161290317,-7.425806451612905,-0.9451612903225806,-12.274193548387093,,-9.629032258064514,1.567741935483871,-11.516129032258066,-11.251612903225805,5.22258064516129,,-3.8096774193548386,-0.4903225806451613,-7.264516129032257,-0.8838709677419354,-1.8774193548387093,-2.9612903225806453,-3.4451612903225812,-8.129032258064514,-1.961290322580645,-3.9612903225806444
2005-08-31,2.6677419354838707,2.335483870967742,-2.1870967741935488,-8.251612903225807,-1.2032258064516128,-14.235483870967743,,-10.577419354838709,2.1258064516129034,-16.38709677419355,-12.651612903225805,4.645161290322582,,-4.338709677419355,-0.8709677419354838,-8.14516129032258,-1.4580645161290327,-1.6290322580645162,-3.674193548387097,-2.435483870967742,-7.083870967741936,-1.9741935483870967,-3.412903225806451
