,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2003-02-28,22.228571428571424,19.878571428571426,14.957142857142856,17.6,19.400000000000002,12.792857142857143,,14.524999999999997,19.610714285714288,16.75,12.607142857142856,19.435714285714283,,16.92142857142857,16.20714285714286,16.757142857142856,,16.128571428571426,16.853571428571428,15.578571428571426,15.396428571428572,15.410714285714288,14.989285714285714
2003-03-31,21.438709677419347,19.322580645161292,14.303225806451612,17.48709677419355,19.34193548387097,11.800000000000002,,14.912903225806451,18.906451612903222,15.951612903225808,11.961290322580647,18.506451612903227,,15.474193548387099,15.406451612903224,15.89032258064516,,15.412903225806451,15.764516129032259,14.503225806451615,14.516129032258064,14.383870967741935,13.82258064516129
2003-04-30,22.79,20.589999999999993,15.386666666666665,17.79,20.07,12.593333333333334,,14.729999999999999,19.360000000000003,16.026666666666664,12.473333333333334,19.76666666666667,,16.39,16.12666666666667,16.53333333333333,,16.05333333333333,17.02,15.726666666666668,15.33666666666667,15.110000000000001,14.789999999999996
2003-05-31,22.419354838709676,20.551612903225806,15.703225806451613,17.480645161290322,19.06129032258065,12.30967741935484,,13.738709677419356,18.606451612903225,14.877419354838711,12.251612903225809,19.38064516129032,,16.806451612903224,16.016129032258068,16.27741935483871,,15.86774193548387,16.74516129032258,15.941935483870967,14.793548387096774,14.364516129032257,13.94516129032258
2003-06-30,22.613333333333333,20.706666666666667,16.026666666666664,17.60666666666667,19.743333333333332,12.033333333333333,,14.026666666666666,18.96,15.07,12.153333333333332,19.363333333333333,,15.706666666666667,15.253333333333332,15.613333333333333,,15.486666666666668,15.319999999999999,15.613333333333333,13.946666666666667,13.063333333333333,13.509999999999998
2003-07-31,22.03870967741935,20.248387096774195,15.464516129032253,16.845161290322583,18.9741935483871,11.490322580645161,,12.735483870967743,17.861290322580643,13.638709677419355,11.632258064516128,18.080645161290327,,16.31612903225807,15.93225806451613,16.164516129032258,,15.877419354838711,16.216129032258067,14.703225806451611,14.806451612903226,14.116129032258064,13.187096774193549
2003-08-31,21.95483870967742,20.80645161290322,15.16774193548387,17.122580645161293,19.25483870967742,11.483870967741938,,12.909677419354837,18.187096774193545,13.916129032258064,11.238709677419356,18.674193548387095,,16.38064516129032,15.732258064516127,16.364516129032257,,16.138709677419357,16.10967741935484,14.270967741935484,15.193548387096776,14.403225806451612,13.641935483870967
2003-09-30,22.559999999999995,21.38,15.7,17.393333333333334,20.34666666666667,12.693333333333333,,13.6,19.15666666666667,15.03,11.986666666666668,18.98666666666667,,17.569999999999997,16.13666666666667,16.8,,17.14,16.906666666666663,15.306666666666665,15.243333333333334,15.049999999999995,14.58
2003-10-31,24.32258064516129,23.190322580645166,17.059999999999995,20.81935483870968,22.187096774193545,15.096774193548388,,15.674193548387098,20.36451612903226,18.15806451612903,14.464516129032255,19.229032258064514,,19.519354838709674,17.651612903225807,17.941935483870967,,18.548387096774192,18.35483870967742,17.64516129032258,16.719354838709677,16.703225806451613,15.916129032258066
2003-11-30,24.8,23.263333333333335,17.55333333333333,21.256666666666664,22.27333333333333,15.353333333333333,,15.62,20.93666666666667,18.813333333333333,14.79666666666667,19.043333333333337,,20.056666666666665,18.31,19.086666666666666,,18.57,18.819999999999997,17.119999999999997,16.973333333333333,17.139999999999997,16.846666666666668
2003-12-31,22.303225806451614,20.903225806451616,15.741935483870966,20.951612903225804,21.132258064516122,15.006451612903223,,15.696774193548388,20.55483870967742,18.980645161290322,14.75483870967742,18.01935483870968,,18.851612903225806,17.63225806451613,18.838709677419352,,18.229032258064517,18.312903225806448,16.38709677419355,16.441935483870967,15.890322580645158,16.46774193548387
2004-01-31,21.319354838709682,19.635483870967743,13.940000000000001,16.89677419354839,18.119354838709672,11.683870967741935,,13.738709677419353,17.606451612903225,14.916129032258064,11.24516129032258,16.806451612903224,,14.951612903225808,15.248387096774191,15.754838709677419,,15.109677419354838,15.058064516129031,13.722580645161292,14.122580645161289,13.535483870967743,12.851612903225805
2004-02-29,21.45862068965517,19.99655172413793,14.337931034482754,18.59310344827586,19.675862068965518,13.068965517241379,,15.034482758620694,18.117241379310347,15.920689655172412,12.227586206896552,16.334482758620688,,16.21034482758621,15.958620689655174,16.13103448275862,,15.9551724137931,15.993103448275862,15.579310344827586,14.851724137931033,14.83448275862069,13.879310344827589
2004-03-31,22.464516129032262,20.612903225806456,14.974193548387095,18.122580645161293,20.125806451612906,13.483870967741936,,15.648387096774194,20.762962962962963,16.687096774193545,13.077419354838709,19.096774193548395,,17.035483870967738,16.551612903225802,16.97741935483871,,16.596774193548388,17.116129032258065,16.993548387096773,15.364516129032255,15.16774193548387,15.22258064516129
